2020-12-10 11:42:05,613 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:42:05,614 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:42:05,614 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:42:05,617 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:42:05,819 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:42:06,842 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:42:07,030 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:42:12,046 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:42:17,255 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:42:17,419 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:42:20,831 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:42:20,831 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:42:20,831 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:42:20,833 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:42:20,998 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:42:22,412 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:42:27,613 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:42:27,781 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
